domain,domain_slug,sub_domain,sub_domain_slug,pillar,pillar_slug,country_iso,country_emoji,country_name,country_slug,date,rating,score,outlook
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,IND,🇮🇳,India,india-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PAK,🇵🇰,Pakistan,pakistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,DNK,🇩🇰,Denmark,denmark-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,FRA,🇫🇷,France,france-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,JPN,🇯🇵,Japan,japan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NOR,🇳🇴,Norway,norway-capability-ratings,Aug 2025,NP,0,Positive
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SGP,🇸🇬,Singapore,singapore-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SWE,🇸🇪,Sweden,sweden-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ISR,🇮🇱,Israel,israel-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CHE,🇨🇭,Switzerland,switzerland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CHN,🇨🇳,China,china-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,USA,🇺🇸,United States,united-states-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,FRA,🇫🇷,France,france-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GBR,🇬🇧,United Kingdom,united-kingdom-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ATG,🇦🇬,Antigua and Barbuda,antigua-and-barbuda-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CMR,🇨🇲,Cameroon,cameroon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CPV,🇨🇻,Cabo Verde,cabo-verde-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,DOM,🇩🇴,Dominican Republic,dominican-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ECU,🇪🇨,Ecuador,ecuador-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GAB,🇬🇦,Gabon,gabon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GGY,🇬🇬,Guernsey,guernsey-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GHA,🇬🇭,Ghana,ghana-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GIB,🇬🇮,Gibraltar,gibraltar-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GLP,🇬🇵,Guadeloupe,guadeloupe-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GNQ,🇬🇶,Equatorial Guinea,equatorial-guinea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GRL,🇬🇱,Greenland,greenland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GTM,🇬🇹,Guatemala,guatemala-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,HTI,🇭🇹,Haiti,haiti-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KWT,🇰🇼,Kuwait,kuwait-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MAF,🇲🇫,Saint Martin (French part),saint-martin-french-part-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MLT,🇲🇹,Malta,malta-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MUS,🇲🇺,Mauritius,mauritius-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MWI,🇲🇼,Malawi,malawi-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NCL,🇳🇨,New Caledonia,new-caledonia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NGA,🇳🇬,Nigeria,nigeria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NPL,🇳🇵,Nepal,nepal-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PRY,🇵🇾,Paraguay,paraguay-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,STP,🇸🇹,Sao Tome and Principe,sao-tome-and-principe-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SYC,🇸🇨,Seychelles,seychelles-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SYR,🇸🇾,Syrian Arab Republic,syrian-arab-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TKM,🇹🇲,Turkmenistan,turkmenistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,UGA,🇺🇬,Uganda,uganda-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,VUT,🇻🇺,Vanuatu,vanuatu-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,WSM,🇼🇸,Samoa,samoa-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ZWE,🇿🇼,Zimbabwe,zimbabwe-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CHN,🇨🇳,China,china-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PRK,🇰🇵,"Korea, Democratic People's Republic of",korea-democratic-peoples-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,USA,🇺🇸,United States,united-states-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BES,🇧🇶,"Bonaire, Sint Eustatius and Saba",bonaire-sint-eustatius-and-saba-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,COD,🇨🇩,"Congo, The Democratic Republic of the",congo-the-democratic-republic-of-the-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NFK,🇳🇫,Norfolk Island,norfolk-island-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BOL,🇧🇴,"Bolivia, Plurinational State of",bolivia-plurinational-state-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KEN,🇰🇪,Kenya,kenya-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KHM,🇰🇭,Cambodia,cambodia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LAO,🇱🇦,Lao People's Democratic Republic,lao-peoples-democratic-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LBY,🇱🇾,Libya,libya-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LKA,🇱🇰,Sri Lanka,sri-lanka-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MOZ,🇲🇿,Mozambique,mozambique-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SUR,🇸🇷,Suriname,suriname-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KOR,🇰🇷,"Korea, Republic of",korea-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GEO,🇬🇪,Georgia,georgia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MAC,🇲🇴,Macao,macao-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MCO,🇲🇨,Monaco,monaco-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MNG,🇲🇳,Mongolia,mongolia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,OMN,🇴🇲,Oman,oman-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,RWA,🇷🇼,Rwanda,rwanda-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,URY,🇺🇾,Uruguay,uruguay-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CYP,🇨🇾,Cyprus,cyprus-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,JOR,🇯🇴,Jordan,jordan-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LBN,🇱🇧,Lebanon,lebanon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PRI,🇵🇷,Puerto Rico,puerto-rico-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SRB,🇷🇸,Serbia,serbia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TUR,🇹🇷,Turkey,turkey-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,UZB,🇺🇿,Uzbekistan,uzbekistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,EGY,🇪🇬,Egypt,egypt-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ISL,🇮🇸,Iceland,iceland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PSE,🇵🇸,"Palestine, State of",palestine-state-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PRT,🇵🇹,Portugal,portugal-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,VNM,🇻🇳,Viet Nam,viet-nam-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LUX,🇱🇺,Luxembourg,luxembourg-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BLM,🇧🇱,Saint Barthélemy,saint-barthélemy-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SJM,🇸🇯,Svalbard and Jan Mayen,svalbard-and-jan-mayen-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,UMI,🇺🇲,United States Minor Outlying Islands,united-states-minor-outlying-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ERI,🇪🇷,Eritrea,eritrea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ETH,🇪🇹,Ethiopia,ethiopia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,FIN,🇫🇮,Finland,finland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,FLK,🇫🇰,Falkland Islands (Malvinas),falkland-islands-malvinas-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,FRO,🇫🇴,Faroe Islands,faroe-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,FSM,🇫🇲,"Micronesia, Federated States of",micronesia-federated-states-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GIN,🇬🇳,Guinea,guinea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GRD,🇬🇩,Grenada,grenada-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GUF,🇬🇫,French Guiana,french-guiana-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GUY,🇬🇾,Guyana,guyana-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,HKG,🇭🇰,Hong Kong,hong-kong-capability-ratings,Aug 2025,NP,0,Positive
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,HMD,🇭🇲,Heard Island and McDonald Islands,heard-island-and-mcdonald-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,HND,🇭🇳,Honduras,honduras-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,HRV,🇭🇷,Croatia,croatia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,HUN,🇭🇺,Hungary,hungary-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,IND,🇮🇳,India,india-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,IRL,🇮🇪,Ireland,ireland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,IRN,🇮🇷,"Iran, Islamic Republic of",iran-islamic-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,IRQ,🇮🇶,Iraq,iraq-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ISR,🇮🇱,Israel,israel-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,JAM,🇯🇲,Jamaica,jamaica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,JEY,🇯🇪,Jersey,jersey-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KGZ,🇰🇬,Kyrgyzstan,kyrgyzstan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KIR,🇰🇮,Kiribati,kiribati-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KNA,🇰🇳,Saint Kitts and Nevis,saint-kitts-and-nevis-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KOR,🇰🇷,"Korea, Republic of",korea-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LBR,🇱🇷,Liberia,liberia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LCA,🇱🇨,Saint Lucia,saint-lucia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LIE,🇱🇮,Liechtenstein,liechtenstein-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LTU,🇱🇹,Lithuania,lithuania-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LUX,🇱🇺,Luxembourg,luxembourg-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LVA,🇱🇻,Latvia,latvia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MAR,🇲🇦,Morocco,morocco-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MDA,🇲🇩,"Moldova, Republic of",moldova-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MDV,🇲🇻,Maldives,maldives-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MHL,🇲🇭,Marshall Islands,marshall-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MKD,🇲🇰,North Macedonia,north-macedonia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MMR,🇲🇲,Myanmar,myanmar-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MNE,🇲🇪,Montenegro,montenegro-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MRT,🇲🇷,Mauritania,mauritania-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MSR,🇲🇸,Montserrat,montserrat-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MTQ,🇲🇶,Martinique,martinique-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MYT,🇾🇹,Mayotte,mayotte-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NAM,🇳🇦,Namibia,namibia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NER,🇳🇪,Niger,niger-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NIC,🇳🇮,Nicaragua,nicaragua-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NLD,🇳🇱,Netherlands,netherlands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NRU,🇳🇷,Nauru,nauru-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NZL,🇳🇿,New Zealand,new-zealand-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PAN,🇵🇦,Panama,panama-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PHL,🇵🇭,Philippines,philippines-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PNG,🇵🇬,Papua New Guinea,papua-new-guinea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,POL,🇵🇱,Poland,poland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,QAT,🇶🇦,Qatar,qatar-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,REU,🇷🇪,Réunion,réunion-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ROU,🇷🇴,Romania,romania-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SAU,🇸🇦,Saudi Arabia,saudi-arabia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SDN,🇸🇩,Sudan,sudan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SEN,🇸🇳,Senegal,senegal-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SGS,🇬🇸,South Georgia and the South Sandwich Islands,south-georgia-and-the-south-sandwich-islands-capability-ratings,Aug 2025,NP,0,Stable
